id_wt,wort,aktualisiert,rechtschreibung,zertifikat,bedeutung_text,beispiel_text,star,stufe,bedeutung,beispiel
198,anmelden,1,anmelden,1,"an­mel­den : 
bei einer zuständigen Stelle (Behörde, Institution o. Ä.) eintragen lassen

Betonung: 
ạnmelden [sound:ID4112491_255237628.mp3]
",ein Gewerbe anmelden,,5,"an­mel­den : <div class=""Bedeutung"" id=""Bedeutung2"">
<span class=""content"">bei einer zuständigen Stelle (Behörde, Institution o. Ä.) eintragen lassen</span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">ạnmelden</span></em> <span>[sound:ID4112491_255237628.mp3]</span></dd>
</dl></br>","<div class=""anmelden""></div><span class=""beispiel""><span class=""font_normal"">ein Gewerbe anmelden</span></span>"
198,anmelden,1,anmelden,1,"an­mel­den : 
bei einer zuständigen Stelle (Behörde, Institution o. Ä.) eintragen lassen

Betonung: 
ạnmelden [sound:ID4112491_255237628.mp3]
",Konkurs anmelden,,5,"an­mel­den : <div class=""Bedeutung"" id=""Bedeutung2"">
<span class=""content"">bei einer zuständigen Stelle (Behörde, Institution o. Ä.) eintragen lassen</span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">ạnmelden</span></em> <span>[sound:ID4112491_255237628.mp3]</span></dd>
</dl></br>","<div class=""anmelden""></div><span class=""beispiel""><span class=""font_normal"">Konkurs anmelden</span></span>"
198,anmelden,1,anmelden,1,"an­mel­den : 
bei einer zuständigen Stelle (Behörde, Institution o. Ä.) eintragen lassen

Betonung: 
ạnmelden [sound:ID4112491_255237628.mp3]
",sich polizeilich anmelden,,5,"an­mel­den : <div class=""Bedeutung"" id=""Bedeutung2"">
<span class=""content"">bei einer zuständigen Stelle (Behörde, Institution o. Ä.) eintragen lassen</span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">ạnmelden</span></em> <span>[sound:ID4112491_255237628.mp3]</span></dd>
</dl></br>","<div class=""anmelden""></div><span class=""beispiel""><span class=""font_normal"">sich polizeilich anmelden</span></span>"
198,anmelden,1,anmelden,1,"an­mel­den : 
die Teilnahme an etwas, den Eintritt in etwas, den Besuch bei jemandem vormerken lassen

Betonung: 
ạnmelden [sound:ID4112491_255237628.mp3]
","das Kind in der Schule, im Kindergarten anmelden",,5,"an­mel­den : <div class=""Bedeutung"" id=""Bedeutung3"">
<span class=""content"">die Teilnahme an etwas, den Eintritt in etwas, den Besuch bei jemandem vormerken lassen</span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">ạnmelden</span></em> <span>[sound:ID4112491_255237628.mp3]</span></dd>
</dl></br>","<div class=""anmelden""></div><span class=""beispiel""><span class=""font_normal"">das Kind in der Schule, im Kindergarten anmelden</span></span>"
198,anmelden,1,anmelden,1,"an­mel­den : 
die Teilnahme an etwas, den Eintritt in etwas, den Besuch bei jemandem vormerken lassen

Betonung: 
ạnmelden [sound:ID4112491_255237628.mp3]
","sich beim Arzt, zu einem Kurs anmelden",,5,"an­mel­den : <div class=""Bedeutung"" id=""Bedeutung3"">
<span class=""content"">die Teilnahme an etwas, den Eintritt in etwas, den Besuch bei jemandem vormerken lassen</span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">ạnmelden</span></em> <span>[sound:ID4112491_255237628.mp3]</span></dd>
</dl></br>","<div class=""anmelden""></div><span class=""beispiel""><span class=""font_normal"">sich beim Arzt, zu einem Kurs anmelden</span></span>"
198,anmelden,1,anmelden,1,"an­mel­den : 
geltend machen, vorbringen

Betonung: 
ạnmelden [sound:ID4112491_255237628.mp3]
","seine Bedenken, Forderungen, Wünsche, Zweifel anmelden",,5,"an­mel­den : <div class=""Bedeutung"" id=""Bedeutung4"">
<span class=""content"">geltend machen, vorbringen</span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">ạnmelden</span></em> <span>[sound:ID4112491_255237628.mp3]</span></dd>
</dl></br>","<div class=""anmelden""></div><span class=""beispiel""><span class=""font_normal"">seine Bedenken, Forderungen, Wünsche, Zweifel anmelden</span></span>"
199,anpassen,1,anpassen,0,"an­pas­sen : 
jemandem, einer Sache anmessen; für jemanden, etwas passend machen

Betonung: 
ạnpassen [sound:ID4115242_158096079.mp3]
","jemandem einen Anzug, Kleider anpassen",,5,"an­pas­sen : <div class=""Bedeutung"" id=""Bedeutung1"">
<span class=""content"">jemandem, einer Sache anmessen; für jemanden, etwas passend machen</span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">ạnpassen</span></em> <span>[sound:ID4115242_158096079.mp3]</span></dd>
</dl></br>","<div class=""anpassen""></div><span class=""beispiel""><span class=""font_normal"">jemandem einen Anzug, Kleider anpassen</span></span>"
199,anpassen,1,anpassen,0,"an­pas­sen : 
jemandem, einer Sache anmessen; für jemanden, etwas passend machen

Betonung: 
ạnpassen [sound:ID4115242_158096079.mp3]
",Türrahmen und Türen müssen einander angepasst werden,,5,"an­pas­sen : <div class=""Bedeutung"" id=""Bedeutung1"">
<span class=""content"">jemandem, einer Sache anmessen; für jemanden, etwas passend machen</span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">ạnpassen</span></em> <span>[sound:ID4115242_158096079.mp3]</span></dd>
</dl></br>","<div class=""anpassen""></div><span class=""beispiel""><span class=""font_normal"">Türrahmen und Türen müssen einander angepasst werden</span></span>"
199,anpassen,1,anpassen,0,"an­pas­sen : 
etwas einer Sache angleichen; etwas auf etwas abstimmen

Betonung: 
ạnpassen [sound:ID4115242_158096079.mp3]
",seine Kleidung dem festlichen Anlass anpassen,,5,"an­pas­sen : <div class=""Bedeutung"" id=""Bedeutung2"">
<span class=""content"">etwas einer Sache angleichen; etwas auf etwas abstimmen</span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">ạnpassen</span></em> <span>[sound:ID4115242_158096079.mp3]</span></dd>
</dl></br>","<div class=""anpassen""></div><span class=""beispiel""><span class=""font_normal"">seine Kleidung dem festlichen Anlass anpassen</span></span>"
199,anpassen,1,anpassen,0,"an­pas­sen : 
etwas einer Sache angleichen; etwas auf etwas abstimmen

Betonung: 
ạnpassen [sound:ID4115242_158096079.mp3]
",die Renten wurden angepasst,,5,"an­pas­sen : <div class=""Bedeutung"" id=""Bedeutung2"">
<span class=""content"">etwas einer Sache angleichen; etwas auf etwas abstimmen</span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">ạnpassen</span></em> <span>[sound:ID4115242_158096079.mp3]</span></dd>
</dl></br>","<div class=""anpassen""></div><span class=""beispiel""><span class=""font_normal"">die Renten wurden angepasst</span></span>"
199,anpassen,1,anpassen,0,"an­pas­sen : 
sich jemandem, einer Sache angleichen; sich nach jemandem, etwas richtenGrammatiksich anpassen

Betonung: 
ạnpassen [sound:ID4115242_158096079.mp3]
","sich der/an die Umgebung, Wirklichkeit anpassen",,5,"an­pas­sen : <div class=""Bedeutung"" id=""Bedeutung3"">
<span class=""content"">sich jemandem, einer Sache angleichen; sich nach jemandem, etwas richten<div class=""Grammatik""><h3>Grammatik</h3><dl><dd class=""content"">sich anpassen</dd></dl></div></span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">ạnpassen</span></em> <span>[sound:ID4115242_158096079.mp3]</span></dd>
</dl></br>","<div class=""anpassen""></div><span class=""beispiel""><span class=""font_normal"">sich der/an die Umgebung, Wirklichkeit anpassen</span></span>"
199,anpassen,1,anpassen,0,"an­pas­sen : 
sich jemandem, einer Sache angleichen; sich nach jemandem, etwas richtenGrammatiksich anpassen

Betonung: 
ạnpassen [sound:ID4115242_158096079.mp3]
",sich in der Kleidung den anderen anpassen,,5,"an­pas­sen : <div class=""Bedeutung"" id=""Bedeutung3"">
<span class=""content"">sich jemandem, einer Sache angleichen; sich nach jemandem, etwas richten<div class=""Grammatik""><h3>Grammatik</h3><dl><dd class=""content"">sich anpassen</dd></dl></div></span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">ạnpassen</span></em> <span>[sound:ID4115242_158096079.mp3]</span></dd>
</dl></br>","<div class=""anpassen""></div><span class=""beispiel""><span class=""font_normal"">sich in der Kleidung den anderen anpassen</span></span>"
199,anpassen,1,anpassen,0,"an­pas­sen : 
sich jemandem, einer Sache angleichen; sich nach jemandem, etwas richtenGrammatiksich anpassen

Betonung: 
ạnpassen [sound:ID4115242_158096079.mp3]
",sich [gegenseitig]/(gehoben:) einander anpassen können,,5,"an­pas­sen : <div class=""Bedeutung"" id=""Bedeutung3"">
<span class=""content"">sich jemandem, einer Sache angleichen; sich nach jemandem, etwas richten<div class=""Grammatik""><h3>Grammatik</h3><dl><dd class=""content"">sich anpassen</dd></dl></div></span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content""><em><span class=""font_ph"">ạnpassen</span></em> <span>[sound:ID4115242_158096079.mp3]</span></dd>
</dl></br>","<div class=""anpassen""></div><span class=""beispiel""><span class=""font_normal"">sich [gegenseitig]/<span class=""font_normal"">(gehoben:)</span> einander anpassen können</span></span>"
200,Simulation,1,Simulation,0,"Si­mu­la­ti­on, die : 
das Simulieren (2)

Betonung: 


Simulatio̲n


",die Simulation eines Raumfluges,,5,"Si­mu­la­ti­on, die : <div class=""Bedeutung"" id=""Bedeutung2"">
<span class=""content"">das <a href=""http://www.duden.de/rechtschreibung/simulieren#b2-Bedeutung-2"" meta-ref-anker=""#b2-Bedeutung-2"" meta-ref-id=""10115597"" meta-ref-name=""simulieren"" meta-type=""art"">Simulieren (2)</a></span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content"">
<em>
<span class=""font_ph"">Simulatio̲n</span>
</em>
</dd>
</dl></br>","<div class=""Simulation""></div><span class=""beispiel""><span class=""font_normal"">die Simulation eines Raumfluges</span></span>"
201,Spitzenreiter,1,Spitzenreiter,0,"Spit­zen­rei­ter, der : Person, Gruppe, Sache in einer Spitzenposition (1)
Betonung: 


Spịtzenreiter


","der Spitzenreiter der Hitparade, der Rangliste, des Rennens",,7,"Spit­zen­rei­ter, der : <div class=""content"">Person, Gruppe, Sache in einer <a href=""http://www.duden.de/rechtschreibung/Spitzenposition#b2-Bedeutung-1"" meta-ref-anker=""#b2-Bedeutung-1"" meta-ref-id=""10117095"" meta-ref-name=""Spitzenposition"" meta-type=""art"">Spitzenposition (1)</a></div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content"">
<em>
<span class=""font_ph"">Spịtzenreiter</span>
</em>
</dd>
</dl></br>","<div class=""Spitzenreiter""></div><span class=""beispiel""><span class=""font_normal"">der Spitzenreiter der Hitparade, der Rangliste, des Rennens</span></span>"
201,Spitzenreiter,1,Spitzenreiter,0,"Spit­zen­rei­ter, der : Person, Gruppe, Sache in einer Spitzenposition (1)
Betonung: 


Spịtzenreiter


",die Bundesliga hat einen neuen Spitzenreiter,,7,"Spit­zen­rei­ter, der : <div class=""content"">Person, Gruppe, Sache in einer <a href=""http://www.duden.de/rechtschreibung/Spitzenposition#b2-Bedeutung-1"" meta-ref-anker=""#b2-Bedeutung-1"" meta-ref-id=""10117095"" meta-ref-name=""Spitzenposition"" meta-type=""art"">Spitzenposition (1)</a></div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content"">
<em>
<span class=""font_ph"">Spịtzenreiter</span>
</em>
</dd>
</dl></br>","<div class=""Spitzenreiter""></div><span class=""beispiel""><span class=""font_normal"">die Bundesliga hat einen neuen Spitzenreiter</span></span>"
202,statistisch,1,statistisch,0,,,,5,,
203,Sterberate,1,Sterberate,0,,,,7,,
204,Steuer,1,Steuer_Lenkung_Ruder,0,"Steu­er, das : 
Vorrichtung in einem Fahrzeug zum Steuern (1a) in Form eines Rades, Hebels o. Ä.Steuer eines Schiffes - © MEV Verlag, Augsburg

Betonung: 


Ste̲u̲er


Lautschrift: 
[ˈʃtɔ͜yɐ] [sound:ID4112596_26469528.mp3]
","das Steuer herumreißen, herumwerfen",,3,"Steu­er, das : <div id=""Bedeutunga"">
<span class=""content"">Vorrichtung in einem Fahrzeug zum <a href=""http://www.duden.de/rechtschreibung/steuern_lenken_fuehren_dirigieren#b2-Bedeutung-1a"" meta-ref-anker=""#b2-Bedeutung-1a"" meta-ref-id=""10087230"" meta-ref-name=""steuern_lenken_fuehren_dirigieren"" meta-type=""art"">Steuern (1a)</a> in Form eines Rades, Hebels o. Ä.<div class=""term_img""><img src=""Steuer-201100281636.jpg""><div>Steuer eines Schiffes - © MEV Verlag, Augsburg</div></img></div></span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content"">
<em>
<span class=""font_ph"">Ste̲u̲er</span>
</em>
</dd>
<dt class=""label"">Lautschrift: </dt>
<dd class=""lautschrift"">[<em><span class=""font_ph"">ˈʃtɔ͜yɐ</span></em>] <span>[sound:ID4112596_26469528.mp3]</span></dd>
</dl></br>","<div class=""Steuer_Lenkung_Ruder""></div><span class=""beispiel""><span class=""font_normal"">das Steuer herumreißen, herumwerfen</span></span>"
204,Steuer,1,Steuer_Lenkung_Ruder,0,"Steu­er, das : 
Vorrichtung in einem Fahrzeug zum Steuern (1a) in Form eines Rades, Hebels o. Ä.Steuer eines Schiffes - © MEV Verlag, Augsburg

Betonung: 


Ste̲u̲er


Lautschrift: 
[ˈʃtɔ͜yɐ] [sound:ID4112596_26469528.mp3]
",das Steuer übernehmen (jemanden beim Steuern ablösen),,3,"Steu­er, das : <div id=""Bedeutunga"">
<span class=""content"">Vorrichtung in einem Fahrzeug zum <a href=""http://www.duden.de/rechtschreibung/steuern_lenken_fuehren_dirigieren#b2-Bedeutung-1a"" meta-ref-anker=""#b2-Bedeutung-1a"" meta-ref-id=""10087230"" meta-ref-name=""steuern_lenken_fuehren_dirigieren"" meta-type=""art"">Steuern (1a)</a> in Form eines Rades, Hebels o. Ä.<div class=""term_img""><img src=""Steuer-201100281636.jpg""><div>Steuer eines Schiffes - © MEV Verlag, Augsburg</div></img></div></span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content"">
<em>
<span class=""font_ph"">Ste̲u̲er</span>
</em>
</dd>
<dt class=""label"">Lautschrift: </dt>
<dd class=""lautschrift"">[<em><span class=""font_ph"">ˈʃtɔ͜yɐ</span></em>] <span>[sound:ID4112596_26469528.mp3]</span></dd>
</dl></br>","<div class=""Steuer_Lenkung_Ruder""></div><span class=""beispiel""><span class=""font_normal"">das Steuer übernehmen <span class=""font_kursiv"">(jemanden beim Steuern ablösen)</span></span></span>"
204,Steuer,1,Steuer_Lenkung_Ruder,0,"Steu­er, das : 
Vorrichtung in einem Fahrzeug zum Steuern (1a) in Form eines Rades, Hebels o. Ä.Steuer eines Schiffes - © MEV Verlag, Augsburg

Betonung: 


Ste̲u̲er


Lautschrift: 
[ˈʃtɔ͜yɐ] [sound:ID4112596_26469528.mp3]
","am/hinter dem Steuer sitzen, stehen",,3,"Steu­er, das : <div id=""Bedeutunga"">
<span class=""content"">Vorrichtung in einem Fahrzeug zum <a href=""http://www.duden.de/rechtschreibung/steuern_lenken_fuehren_dirigieren#b2-Bedeutung-1a"" meta-ref-anker=""#b2-Bedeutung-1a"" meta-ref-id=""10087230"" meta-ref-name=""steuern_lenken_fuehren_dirigieren"" meta-type=""art"">Steuern (1a)</a> in Form eines Rades, Hebels o. Ä.<div class=""term_img""><img src=""Steuer-201100281636.jpg""><div>Steuer eines Schiffes - © MEV Verlag, Augsburg</div></img></div></span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content"">
<em>
<span class=""font_ph"">Ste̲u̲er</span>
</em>
</dd>
<dt class=""label"">Lautschrift: </dt>
<dd class=""lautschrift"">[<em><span class=""font_ph"">ˈʃtɔ͜yɐ</span></em>] <span>[sound:ID4112596_26469528.mp3]</span></dd>
</dl></br>","<div class=""Steuer_Lenkung_Ruder""></div><span class=""beispiel""><span class=""font_normal"">am/hinter dem Steuer sitzen, stehen</span></span>"
204,Steuer,1,Steuer_Lenkung_Ruder,0,"Steu­er, das : 
Vorrichtung in einem Fahrzeug zum Steuern (1a) in Form eines Rades, Hebels o. Ä.Steuer eines Schiffes - © MEV Verlag, Augsburg

Betonung: 


Ste̲u̲er


Lautschrift: 
[ˈʃtɔ͜yɐ] [sound:ID4112596_26469528.mp3]
","er hat das Steuer (die Führung) [der Partei] übernommen, fest in der Hand",,3,"Steu­er, das : <div id=""Bedeutunga"">
<span class=""content"">Vorrichtung in einem Fahrzeug zum <a href=""http://www.duden.de/rechtschreibung/steuern_lenken_fuehren_dirigieren#b2-Bedeutung-1a"" meta-ref-anker=""#b2-Bedeutung-1a"" meta-ref-id=""10087230"" meta-ref-name=""steuern_lenken_fuehren_dirigieren"" meta-type=""art"">Steuern (1a)</a> in Form eines Rades, Hebels o. Ä.<div class=""term_img""><img src=""Steuer-201100281636.jpg""><div>Steuer eines Schiffes - © MEV Verlag, Augsburg</div></img></div></span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content"">
<em>
<span class=""font_ph"">Ste̲u̲er</span>
</em>
</dd>
<dt class=""label"">Lautschrift: </dt>
<dd class=""lautschrift"">[<em><span class=""font_ph"">ˈʃtɔ͜yɐ</span></em>] <span>[sound:ID4112596_26469528.mp3]</span></dd>
</dl></br>","<div class=""Steuer_Lenkung_Ruder""></div><span class=""beispiel""><span class=""font_normal"">er hat das Steuer <span class=""font_kursiv"">(die Führung) </span>[der Partei] übernommen, fest in der Hand</span></span>"
204,Steuer,1,Steuer_Lenkung_Ruder,0,"Steu­er, das : 

Ruder (2)


Betonung: 


Ste̲u̲er


Lautschrift: 
[ˈʃtɔ͜yɐ] [sound:ID4112596_26469528.mp3]
","
das Steuer halten, führen
",,3,"Steu­er, das : <div id=""Bedeutungb"">
<span class=""content"">
<a href=""http://www.duden.de/rechtschreibung/Ruder#b2-Bedeutung-2"" meta-ref-anker=""#b2-Bedeutung-2"" meta-ref-id=""10069770"" meta-ref-name=""Ruder"" meta-type=""art"">Ruder (2)</a>
</span>
</div><br><dl>
<dt class=""label"">Betonung: </dt>
<dd class=""content"">
<em>
<span class=""font_ph"">Ste̲u̲er</span>
</em>
</dd>
<dt class=""label"">Lautschrift: </dt>
<dd class=""lautschrift"">[<em><span class=""font_ph"">ˈʃtɔ͜yɐ</span></em>] <span>[sound:ID4112596_26469528.mp3]</span></dd>
</dl></br>","<div class=""Steuer_Lenkung_Ruder""></div><span class=""beispiel"">
<span class=""font_normal"">das Steuer halten, führen</span>
</span>"
